age,income,web_visits,ad_clicks,time_on_site,converted
57,33.24651627824632,11,4,5.069064471261584,0
37,72.24343237237169,5,2,4.550092350095297,0
47,71.38578646540128,14,3,6.07768218683975,1
55,61.43337107760488,8,3,3.556301407896806,0
20,55.15249083789777,11,1,4.65880248062478,0
45,79.24421157162196,13,5,4.634600846078865,1
43,40.285339331450515,13,3,4.858166469212533,1
47,44.524388422186846,10,2,3.8684179402517307,0
30,39.83786986479144,5,5,2.32996368423081,0
30,61.699459252716544,14,0,6.86528625980607,1
19,38.24213975781483,7,1,4.767189269614734,0
54,46.31515638969513,10,3,7.257024168589741,1
66,45.88488875545604,13,3,5.958941111006955,0
55,54.787833353320835,6,3,6.029346297672019,0
19,30.252511071920463,6,4,7.261339860333235,1
53,61.74409984074534,11,2,10.195811642144186,1
43,84.94607301329356,12,4,7.607462427238073,1
28,62.70982744633524,5,6,6.772795324629639,1
25,90.82642289602641,10,4,5.584609709108083,1
61,86.6799637175385,8,2,7.517631475169921,1
57,75.55470094495709,6,1,3.506948440737463,0
60,61.49371685273771,17,1,6.1695060697426465,1
39,60.45000776490879,12,3,7.554422767076535,1
37,75.2759954472652,8,4,6.904780246024569,1
25,52.16658780991935,13,4,4.847618224130544,1
46,22.349584970650724,8,2,5.910864916454298,0
57,69.8400810820592,9,3,4.341693253550588,0
43,37.37862740130058,8,3,3.4635404102475227,0
47,40.757175436192306,9,2,7.901586890076469,0
34,60.00447895991576,8,2,4.131561196501476,0
37,58.097502448930605,11,3,4.114637533592092,1
69,31.758487873687393,11,8,4.158693907621297,1
33,63.309831282662806,7,7,3.6082031055932924,1
63,79.32279321722098,6,3,3.550545926004812,0
60,37.433168594684346,11,3,1.549491156861036,0
24,85.44966661697518,6,4,1.8957218744227937,1
33,28.79658349740112,10,3,4.6146823637026895,0
62,102.34648288741907,22,3,5.9128028986336725,1
64,51.774791390330336,13,2,1.6476350056218725,0
65,62.912339936537826,6,2,5.3637836056812365,0
44,22.159328550286602,4,5,7.566186423508055,0
40,58.75727867061383,10,3,4.056978912517634,0
41,64.56964355436384,7,0,3.021407789459759,0
26,58.27675791801011,7,3,4.879750257169114,1
52,48.738378458952525,7,3,6.038406520063079,0
68,41.0687096294437,8,1,3.881419293923274,0
37,82.61053239074622,10,4,6.905730382006125,1
54,60.616142699959,12,3,5.938641328930609,1
59,90.81504753033545,13,5,8.46208081269118,1
34,49.47035290410154,10,3,1.6371808415683429,0
64,51.30410613255566,13,4,2.1765667358913943,0
48,76.31188489192326,4,4,4.163103184270742,0
25,27.54050075992872,9,3,2.3218218619506326,0
32,35.73073279694154,11,1,8.147783983305228,1
48,81.94969942706328,12,5,5.465688113887207,1
47,36.561321415536106,5,2,4.340178798242917,0
63,23.618979693949044,11,1,8.10737960144468,0
37,97.37054376146182,13,1,5.585185725892316,1
56,32.12364704251589,7,1,4.582275679090682,0
29,63.68238796656339,10,8,3.4366689976893063,1
66,61.38170385448542,9,4,6.111622399198318,0
34,15.0,2,2,6.044444348816347,0
59,54.65365953664382,7,5,6.363659627527329,1
47,68.9682649895822,6,4,6.612334861929242,1
46,67.08618763037721,6,4,7.901130767232562,1
36,78.07041367607003,9,2,3.344055481622324,0
63,52.25017370189132,7,2,9.47355877186823,0
28,74.25008884184321,12,0,8.600065512166719,1
51,46.213418638398565,8,0,8.434501377625985,0
67,31.7906516717445,8,4,4.587600801908986,0
24,34.04543248637535,8,9,3.572041593041554,1
61,30.757790896091706,8,4,5.2098230425363585,0
51,80.19171935782387,11,6,5.566894481994297,1
37,29.70852981882887,7,2,6.714428406217912,0
67,65.48077681298606,11,2,4.671527681963215,0
55,54.68151611855134,8,2,6.842696476085125,0
41,57.94702853098737,15,3,4.305112762177396,1
27,87.27214590399399,9,5,5.095498380497971,1
49,51.23145265569453,11,3,6.445608876141872,1
69,72.23203123099367,7,2,5.243501912954523,0
32,60.751267027622234,11,3,3.6483209346480114,1
54,56.959621887346046,6,0,3.1961236169599303,0
37,105.99938248772946,8,2,7.1303298926231795,1
20,31.173165085692606,7,3,5.992524957773576,0
54,85.7826367087489,12,5,7.7746561909115055,1
57,73.12813130979944,13,1,7.290366319609667,1
25,50.40950010736432,12,1,4.436801429737236,0
57,92.58637034883225,14,5,7.013362458624184,1
61,23.037797752229267,8,2,5.704883574220914,0
40,49.56466685401857,12,1,4.772873433777798,0
57,35.83035591461848,17,1,10.299954204667957,1
28,68.2416692974292,6,1,9.691962082174925,1
63,37.73871797625645,14,4,6.300883147209431,1
25,68.66127893482638,14,3,3.300109715752508,1
46,56.27127168356892,13,6,4.043189929402259,1
47,50.41292114687831,11,7,3.916163063746219,1
27,67.7729449206662,10,3,6.628549951421915,1
56,54.62756752123872,18,3,5.768072007591135,1
45,38.227303138819224,10,2,4.3755336471238575,0
66,116.02745979269957,9,2,9.132628940973873,1
53,50.256656339417106,9,2,4.140587345200115,0
30,15.647818396959707,9,3,8.727346748205658,1
49,43.15802620557223,9,4,7.341618002261162,1
53,34.654466232545396,10,4,6.287975280208487,0
54,76.52291232081032,9,2,3.4422114193498885,0
43,66.43305319183172,7,0,8.208541235780565,0
39,67.97425603580689,7,3,8.945973186461808,1
21,52.59955068325512,11,4,5.472352328275399,1
48,54.41299505886157,9,4,7.495487926221912,1
35,52.58137792784663,6,1,5.196420810865725,0
55,58.37613631729061,12,5,8.010036282715582,1
41,76.7066687072967,7,6,3.1033505892036404,1
40,66.72150825010692,13,3,6.978725878052618,1
39,70.00225659241734,6,1,1.0,0
19,69.99117816498405,9,6,2.6603211980116477,1
48,77.68884874763475,10,3,2.8808298868739213,0
28,65.7630008308051,6,1,5.027478990931985,0
45,67.17696145357837,5,3,3.232382548552963,0
63,83.77612482386313,18,3,3.247617464187895,1
49,46.69908163993776,8,3,4.6413037441608305,0
22,42.885148400969854,10,2,4.744647558632036,0
55,36.28156801626288,8,5,2.6937491575135604,0
27,63.658291272405116,12,5,2.3138540195454795,1
57,22.925355175617533,12,4,3.2979341766399877,0
63,69.24308192119355,10,2,7.003945251869651,0
41,57.81613810998895,8,2,10.274007268494621,1
52,82.69279399642113,13,3,7.919122759388753,1
61,46.56165379070019,12,4,4.285647919397746,0
65,55.93363429164987,5,3,5.832591241616601,0
40,82.44406666586738,15,2,4.99680777534188,1
34,87.66271293556305,13,3,4.713970297051234,1
18,46.3969526849636,14,3,5.219354643517172,1
48,63.6356246517432,8,3,5.554344179441761,0
48,65.88837955368096,12,2,1.5076021680366787,0
59,67.47306811242296,7,2,3.7614787548979107,0
59,54.748486813687556,6,2,4.9149428708245475,0
51,85.6276679624727,8,2,9.768747332643514,1
26,22.205930327569092,8,3,6.27417493142436,0
39,51.57739530397832,5,6,7.2039580638634755,1
30,68.95861465545894,9,3,4.779478632276736,1
42,69.14449623898687,12,3,7.8779916921224835,1
65,87.05518061229526,14,5,5.568550670212282,1
35,83.96450786402573,10,5,6.651494573537445,1
68,54.28916749385552,8,3,5.35032036022211,0
29,85.9974248706121,7,5,6.104098563013553,1
57,45.7191651244509,11,6,4.048587907096648,1
34,78.61774765583675,10,1,8.659487374526915,1
32,96.21044956841986,17,1,4.036684720461702,1
59,84.29888213709938,8,2,3.1025510310125393,0
32,62.11540767048246,15,3,5.320681089257672,1
32,53.36442456455755,9,2,8.746249667148051,1
56,29.428174074814276,10,6,3.633747399861625,0
30,66.21079275828409,16,5,4.6378272813543004,1
34,37.69565544058162,8,3,5.512505079639984,0
49,44.13730672772127,13,1,2.351972076128744,0
26,36.18508398526657,6,1,2.248903246531142,0
57,50.7921533468669,9,3,7.25039676873915,0
37,59.440611710260356,14,4,5.151035848673916,1
43,65.4722916233141,16,1,2.8793784835746083,0
44,47.989867291720735,13,2,4.372721575733735,0
38,81.38567412790366,10,8,3.8813634937939723,1
35,55.83589484020068,16,0,5.015857760887899,0
30,44.245551334689615,7,5,5.393148739258071,1
33,64.52584534486873,10,2,1.0,0
26,99.27105667087632,13,2,7.668029521411048,1
29,66.70321133070236,11,4,5.14764454424142,1
61,52.74288745252786,17,3,3.723270045722753,1
55,29.45077287762592,6,3,6.7686605581205175,0
36,55.61175358055859,8,1,2.9310212848825627,0
24,64.69856250176231,11,6,4.371418082957196,1
52,52.2483821748886,20,6,2.566892368868476,1
65,26.69230723518001,9,4,6.488776388832617,0
35,42.98869220993132,11,6,7.387130696784722,1
33,89.09076921775515,9,2,5.768167102756852,1
56,88.68002007460922,9,2,4.621858548669881,0
21,42.26721661590804,5,1,2.4485589227279596,0
42,73.45513574398844,6,3,4.085243646641147,0
49,36.42854430459653,9,0,5.463547762277876,0
57,88.08632563989904,11,0,3.851001009527882,0
30,64.90471695788473,15,5,4.090148172131046,1
62,78.99282997233067,18,4,2.75565998275836,1
34,25.69813305634922,12,3,3.5133280781197325,0
66,73.55274203849777,13,1,2.066894921678484,0
54,59.84651872630993,8,3,5.553203039730186,0
23,77.03858141581685,11,5,5.099620490186103,1
36,78.297355961957,5,0,5.189016368152309,0
30,61.315693789494986,15,6,4.278783515434327,1
43,47.98340721808171,11,2,3.8186668137767255,0
31,75.59392364358989,5,3,4.404170519692197,0
48,58.796910011897445,7,8,4.147391734965783,1
21,42.54430092944715,12,4,5.306380021209046,1
56,41.59695537084629,6,5,8.665965822054561,1
25,30.456711673752366,6,4,4.621621022612541,0
42,49.79417680873873,12,4,3.81615859708777,1
30,82.05384092148756,13,2,4.50146355014747,1
49,63.55659599410868,6,4,4.0154433499432045,0
55,49.40464588153919,11,2,4.007509786261079,0
55,76.0971187636016,5,2,3.831293067296447,0
45,43.35046756553223,9,3,6.3700013188283195,0
47,61.90700548665557,8,2,6.344221653966767,0
20,56.40739254548969,8,2,6.8047383185871695,1
45,75.58261251176704,14,1,7.228167935360185,1
20,28.455432581609983,15,3,4.270814048221375,1
62,42.99604508370689,12,5,1.8645938092536172,0
51,27.23508681810933,8,4,8.939138831400264,1
33,54.8080655638146,9,3,1.0,0
39,84.2285500726486,12,5,4.316685272097288,1
49,49.89105580692946,7,1,2.1469345321933564,0
55,49.786321236086984,13,2,5.8056488443738425,0
25,77.43448848368273,9,6,3.0862658434378307,1
25,81.37099116910599,13,2,7.263228553973894,1
23,58.2285786546242,13,0,5.464933998496812,1
31,73.69429708099784,7,7,8.022822851185772,1
49,38.46090918244107,12,2,5.203157953286208,0
52,87.55948667850828,9,3,7.318557400982149,1
27,102.97412587874103,10,3,2.8287744443655543,1
20,70.42431582377449,9,5,6.970148177748963,1
29,18.313367573143992,9,4,4.729955422715249,0
66,48.835394752044316,6,1,5.475756915986681,0
48,72.25650643338642,9,3,6.855025855304002,1
46,51.57034005667275,11,1,5.773128030855383,0
22,85.44397108500195,9,2,3.418792528001495,1
69,71.76314528871731,7,3,4.021057878216,0
42,45.87048998468407,8,1,2.8846761527537788,0
58,60.645296215425056,9,3,6.430607546263886,0
48,42.12333558721819,9,3,4.308585973235624,0
38,56.348302431751165,7,3,4.102434575693435,0
37,48.90813519134896,10,3,5.405046216198352,1
56,83.49523600466077,4,5,4.526162027823786,0
39,102.3202411366199,10,5,7.337822535469877,1
21,31.376233335284958,14,2,6.570167029644256,1
30,21.535674275804958,8,2,6.44580271671521,0
62,55.09655156297229,10,5,4.1694994759133905,0
59,29.631686023426347,11,4,6.41963230724761,0
67,60.924232073418345,8,6,6.006808521211675,1
66,74.97872227611853,13,3,2.567557917600838,0
37,89.8828379453365,14,1,4.50770088222867,1
69,64.02789117430562,11,2,4.657394217022739,0
30,56.13689550300842,8,1,7.9909739249593645,1
34,20.432301668538315,13,3,4.160394692424778,0
53,60.52370298371597,13,4,5.964827013211312,1
50,61.425745210989234,10,6,7.601933600997783,1
18,72.7791362842549,10,1,3.1548920804338323,0
32,45.83023796941818,14,6,5.558813359192374,1
30,51.2989479952828,13,6,9.064927876014297,1
34,30.439954893916315,7,2,1.8624621582834577,0
41,15.0,4,5,3.7863470635044227,0
25,37.830058184064335,5,4,5.5458384811876416,0
67,28.59348371493967,12,5,5.728662979043843,0
44,66.73424590841222,6,2,5.3148202053231275,0
62,49.63731886666285,8,4,6.091428462736226,0
40,49.23525739850422,11,6,7.521913666913351,1
63,40.311739076495755,12,4,5.108493610007952,0
25,15.0,9,3,4.851512684421285,0
25,90.166214974951,15,0,6.18926355704567,1
43,39.99458954446423,9,0,8.979889489702057,0
64,51.75159860300186,9,2,6.199940643353475,0
30,30.90215669421379,10,1,7.077648264241624,0
56,79.43860686881268,9,3,1.8536167540465325,0
54,62.868578740746486,12,7,4.640812867644182,1
66,43.472694294682626,7,0,2.572698443507041,0
45,52.15540777311952,10,6,5.030453922692433,1
42,93.56359844249741,10,5,7.85389133425136,1
33,58.540611362374435,12,1,2.416448891427628,0
19,56.365329247681885,11,3,8.474238878709425,1
35,41.172370277214696,9,3,4.990752800799382,0
34,22.108376990553943,5,3,6.785535356122173,0
47,56.799226528413115,13,1,7.057609797077745,1
56,66.50970224649235,7,6,8.991059547945424,1
30,81.9916892865534,8,2,6.162214522449505,1
49,15.030069310006894,7,6,3.256282819159897,0
67,37.49807345953942,6,2,7.024914337530886,0
46,48.385178188870995,5,3,1.0,0
63,59.930383028535964,12,1,3.1853191279797377,0
47,57.09932616943155,15,2,3.838848502847214,0
35,57.56622628625461,8,5,1.0,0
30,68.16192117139889,7,3,8.368083230095714,1
60,41.934137784417814,8,3,7.658180063683747,0
38,78.68282884467389,5,4,5.902017648818704,1
47,68.66904883398962,7,2,6.95942589576485,0
38,53.603354717438414,4,0,5.732601580314472,0
65,92.01815983777831,8,3,6.727853355463766,1
34,91.12832071143534,9,4,7.5248150259193345,1
57,78.65790710387617,6,7,2.107659499093985,1
36,15.0,11,4,6.830760392536445,1
69,91.57890185435951,8,3,7.258390085145686,1
32,75.89517044943868,9,0,3.818928175636679,0
26,100.12817275425874,10,4,4.537791879191483,1
69,84.74929183467077,8,1,3.4494324787298343,0
27,91.5668535499457,8,8,5.622278968850907,1
61,77.57309700360759,7,2,5.781640386321514,0
48,86.97386397291024,12,3,5.391626854732253,1
40,99.8824748146888,15,6,3.4671607674558698,1
69,64.33109476756411,10,4,7.743570118418882,1
47,28.555389118437407,6,1,3.83636012923102,0
50,53.850781999697155,10,3,6.105294680597569,1
69,67.79891198766873,10,0,6.576988079023617,0
26,61.497751687431155,15,1,1.5769339608527488,0
64,35.06876067681147,6,7,5.6697738833954725,0
18,27.37864749610042,14,2,7.507202048443315,1
61,45.176746627303416,10,1,4.971699560451103,0
52,76.15479111968303,12,1,6.797967955960612,1
28,91.60679541645939,14,2,3.6438905277358566,1
51,78.33135227555402,10,1,7.108425453361718,1
33,81.14854574228272,8,3,2.7259795574759114,0
26,58.38368853672885,14,2,4.956265876892953,1
49,25.15835084588072,7,4,7.469817073187449,0
32,50.89558838234589,12,1,7.359189077273204,1
29,54.824711762552425,11,1,2.4005858276443304,0
50,50.058950263286356,8,3,4.571934027502374,0
62,61.093897307492526,6,4,3.801026733352643,0
31,68.82839519785901,14,4,7.359458097229083,1
25,77.06030376486996,10,2,4.851008994405072,1
25,54.43760271267332,8,1,5.2965793846200615,0
44,21.924811887108135,6,3,5.963689485605655,0
29,50.3424456141773,9,2,2.572292753550367,0
18,60.87420793983968,5,2,5.597963848471387,0
60,84.45615844266817,9,1,2.9796618324062294,0
57,48.64384315631789,11,6,4.020463959594301,1
59,70.25087256798804,8,0,4.113065176581274,0
68,65.80175799270864,11,2,5.968017886092153,0
28,60.878010662467766,13,3,3.4142792044248083,1
56,78.61066638649183,7,4,4.050952053672113,0
60,46.783176064948385,12,3,5.648063642116064,0
48,48.49627100712967,11,2,7.770609582887637,1
34,59.76198353811544,14,3,5.875222388088522,1
50,47.197069898126,6,6,7.261204090306462,1
49,70.16024582109199,12,4,1.0,0
46,45.736153912677345,15,3,7.870367624495248,1
38,64.52608415490269,11,5,3.2853014793105295,1
38,57.99654462426487,7,2,3.782425883479544,0
57,64.29851929553412,15,0,8.882898561683866,1
40,50.80517209873922,6,5,5.340623761197925,1
23,53.21823410946346,5,2,3.5003083995044975,0
39,61.920185359941,8,5,3.776500717632135,1
67,64.04149012322625,11,1,2.233659084039661,0
55,59.91596169217688,12,8,5.029209085437,1
54,94.10724713026168,1,1,4.328032726712974,0
62,40.18526162517432,8,8,6.338890189359974,1
68,58.71592410094573,8,4,8.437907777966505,1
25,28.52741955766031,12,5,2.492243348599916,1
58,67.44162957334773,10,1,6.191907325093165,0
66,37.69506927246372,8,0,1.933529753937841,0
52,54.433794882468476,15,2,5.8695838721933935,1
68,52.55871349337348,11,1,2.653227965583218,0
28,65.61782253202342,7,2,2.3067846643942786,0
41,48.9441816490964,15,2,10.10115806014818,1
66,48.09388604612035,11,6,9.295880733887582,1
38,88.71712928171796,5,7,3.584056122597426,1
68,65.69133580949052,9,2,8.804281662554937,0
19,48.77898295955464,7,1,4.920875737459469,0
57,54.983326563775385,6,3,2.2582603694813352,0
36,92.9070990454149,12,2,6.298829749842855,1
56,55.29670243497806,9,2,6.898491736872903,0
45,46.21446753695224,13,2,6.50486514264149,1
34,46.300076997472146,6,2,1.620316430003339,0
23,49.01747038020845,10,2,2.713703999480279,0
36,48.110045551465554,16,4,6.874117568530085,1
55,34.40704303301514,12,5,2.695541106766241,0
45,37.515998061060436,12,2,7.036521821941031,0
19,43.4135925127726,14,1,4.27427228567103,1
55,71.83142036906196,10,1,1.7108872297475592,0
54,52.37525425454253,8,5,2.36205965308029,0
68,55.8567662181192,10,0,5.9081796554152985,0
69,85.40176050509794,9,6,6.0037196595616305,1
21,85.90014299876836,9,4,8.12369425276659,1
39,54.3575011372453,7,6,5.03996486723499,1
43,47.38272978633182,4,3,4.60133796271804,0
66,42.711393726529245,10,2,8.595123825508402,0
60,73.85551539416475,16,4,3.32120146783359,1
53,55.90585532955424,13,2,4.433395599148008,0
30,52.2701021935442,14,4,5.949586406221224,1
69,43.72670849724895,6,5,3.208579352763678,0
49,44.60667181977223,10,3,5.893213144089735,0
34,66.40116382986488,8,3,5.008803112075257,1
58,33.69123468225476,13,1,7.270339086873086,0
53,79.89737387575877,11,1,4.164134371968206,0
63,49.32310712370163,9,5,3.7226739254636794,0
36,57.00728111496415,6,4,8.837917614495394,1
52,33.26044083718891,9,1,6.702987665297509,0
63,59.75268123515271,6,5,7.17264033589751,1
57,53.4335811461888,10,1,6.6711046943309995,0
45,58.998388022870664,13,5,3.652039156897733,1
18,89.43417796723782,10,3,3.080550037916235,1
59,63.553960915804794,9,3,3.1017843940070815,0
35,44.106816317083926,10,8,3.8491333029225556,1
65,45.773601789068636,13,4,7.400375346414487,1
57,71.90262371827538,5,2,4.948645936656266,0
50,85.97386581986848,9,1,6.879794300747841,1
29,65.638360415021,6,4,6.646503037273961,1
25,73.7742548910954,8,4,8.204708863158409,1
41,72.1947544667341,14,4,6.602912284040114,1
33,88.38128826715042,6,1,5.425856546986494,0
67,21.008196545479343,4,5,2.402474586128828,0
21,73.34437878609057,8,5,8.882557286647142,1
55,79.67472087807127,10,4,7.129440523098014,1
61,33.22552587728853,12,3,5.848385928342172,0
44,42.286636319871675,14,3,5.425071581923462,1
26,42.98434502743693,10,2,1.4390049056311804,0
64,45.42419607245233,9,6,5.843846874071369,1
33,50.365658981289485,10,1,3.9395330682782745,0
29,64.85205626109882,11,7,1.7201952149225286,1
48,77.31349302334739,13,4,4.031577262495672,1
41,81.62633915537073,5,4,5.481999226896643,1
31,43.243538776644364,12,3,5.746956508807996,1
62,43.10594002594034,13,2,2.6433395297980007,0
42,86.31643680032445,11,2,2.275830293778247,0
51,72.93487870837289,11,2,4.39433111177952,0
20,61.657296837379924,9,5,6.141483964773531,1
41,69.46673351109933,8,8,3.4141292408594337,1
59,59.40392436297119,11,2,4.111136231467312,0
26,70.4916936609523,10,4,5.376511395617239,1
43,53.27866606988519,15,5,3.359043676094667,1
37,65.37609868878462,10,1,1.0,0
57,29.789078992610072,10,5,5.621461766766083,0
27,46.24431410349138,9,5,1.506588651630024,0
36,46.459776464193126,7,2,5.6603136481004945,0
20,52.512199335861716,5,2,4.558005518283163,0
41,41.46973490440504,5,1,4.542461971974419,0
22,49.329127483538365,8,4,2.7941782416397998,0
20,29.711718752037587,3,4,4.336026408440325,0
44,70.974009527898,9,4,3.2427190627615765,1
33,58.34972962177211,8,4,10.695788180274285,1
66,25.89584784447966,9,2,3.3922616608139204,0
32,43.30340178906654,8,4,7.077065123679615,1
52,66.73202855124333,10,3,3.8695904623482344,0
29,49.13956107228421,6,2,5.4862401467218564,0
58,46.06117079723806,13,2,5.01522158783134,0
61,58.50814645983847,10,2,4.669212302431386,0
43,66.87195070356432,12,3,4.6064757338689875,1
64,31.272950859216788,11,1,5.494990589321933,0
51,71.00256962435759,8,4,7.752854769834785,1
40,43.99413436785247,15,4,2.7375268684897276,1
48,59.641440635004024,6,7,1.4635201458211666,0
67,59.29159718616981,9,5,3.3391534899892914,0
37,49.458677635204516,8,2,5.255761964478934,0
29,39.52680507738571,15,6,4.408345499134894,1
40,54.28626903815473,9,8,8.084022369788382,1
21,92.5066061815039,12,5,7.839541329915243,1
40,32.76649939072738,13,0,4.090681898231834,0
65,93.84626038209751,14,1,8.0898371800546,1
65,54.80557657846935,7,5,5.841207628069707,0
18,60.70742834177278,10,2,3.542376159572298,1
42,38.265783772305454,15,1,4.760506682508715,0
19,44.57461166645038,12,2,4.6137452247139175,1
47,49.94180699923962,14,4,3.5280170608434305,1
20,39.08610058244176,6,3,3.7321018203726704,0
38,55.82164085258256,13,1,5.9028012220441965,1
42,51.859682163864576,12,5,4.200251961378971,1
37,97.01562284871467,9,7,4.434445882928292,1
66,36.68051628639078,11,5,4.585579031012746,0
69,62.05381033497174,7,2,4.663689940669336,0
39,64.9569256380365,7,0,6.841370148199998,0
38,38.59358902696325,9,2,3.347100129385927,0
50,73.73654990905678,6,3,5.460776598266851,0
69,52.03345974236744,12,1,1.9738724228642064,0
55,15.0,10,5,3.9565882575017843,0
32,73.1969922420913,16,7,2.385066691830212,1
63,37.66118231795272,9,3,8.235933910242158,0
69,39.044501077218015,10,1,5.267782072402115,0
32,73.75804165784797,8,1,4.148360315316938,0
63,53.056770351631,7,5,1.5262518333186694,0
42,78.35544301103,9,2,2.321230164380287,0
38,84.20332190730637,14,3,6.703259675688974,1
41,47.101430793554044,3,5,5.709336022491668,0
22,75.86524991910062,8,4,2.1180745193206842,1
23,44.89078397214236,13,3,2.1273344520492605,0
66,104.66231834264353,11,2,8.696004017696533,1
60,46.1408599093757,17,2,7.710538943312896,1
65,80.52174881920008,6,2,5.590697374375357,0
61,76.87580051763152,11,0,5.232105727991137,0
64,66.32175644217868,15,2,4.6639173787055554,0
40,46.58913677166634,12,3,2.4850073256375445,0
21,56.972050161171815,10,8,6.720743220991681,1
44,16.92823774110896,12,4,4.60901333922812,0
35,64.488400767645,13,2,6.460601555440802,1
38,66.9923066205677,10,4,4.191565066651986,1
45,62.66998838122743,11,1,5.72602005478505,0
52,15.0,11,3,4.039491275441764,0
39,34.68727109820378,11,1,5.139029756949385,0
57,45.03818034302675,14,2,6.594865645657497,0
40,65.83317866378093,8,6,3.9295129708020315,1
20,65.7867781128597,12,2,9.039186138486766,1
57,56.59552416057642,8,6,3.8440647933381085,1
67,72.70491073207913,7,7,5.2728953994603565,1
27,39.475152493942005,11,4,7.764163415621338,1
42,72.20470011387992,9,4,7.90056018863588,1
69,69.49484209679783,12,1,5.934667325666472,0
66,67.55109465675821,8,3,5.537747471845254,0
25,56.35919137828688,12,3,5.138010248976445,1
28,96.61487649662524,14,4,7.712717453637936,1
22,69.86391376979758,11,5,6.914542158173413,1
62,40.63328273492883,9,3,7.179201145595726,0
54,64.96610951471969,12,4,8.268944443218716,1
62,75.04966754148437,5,10,5.915943610965112,1
55,48.237828021513806,10,4,4.1860651680730765,0
46,81.78544493862198,12,2,5.702559968637127,1
22,67.64067411432022,5,2,5.112225427758561,0
26,15.0,6,1,4.6218619191773564,0
65,65.99343954675852,12,0,4.19139678281322,0
19,51.87941691174569,17,3,6.095391866501374,1
18,70.74359629083472,9,2,6.275163123773552,1
57,78.88429680503629,14,4,3.6079776590736,1
68,63.90324094283636,7,3,5.631980622373167,0
47,93.30504467889392,12,5,8.246527541123639,1
28,56.42586230873009,9,2,3.506964474469968,0
45,72.49635646107751,6,9,7.737981509028176,1
61,76.09885147274694,9,6,3.2509619043495475,1
29,58.053080622145345,7,4,5.722639563666089,1
56,75.57548615955565,8,3,1.4379810926670955,0
43,48.106540256756624,7,2,6.27958587295397,0
30,51.54863161957563,10,3,4.55839446833798,1
25,33.75022619327375,11,2,1.5103762943055306,0
45,64.82818232740094,11,2,4.057614994035238,0
47,66.50503351708689,12,3,8.532384575026057,1
26,83.58526317158459,9,4,6.139860507406167,1
56,75.82280008711767,11,3,5.225976438856092,1
48,54.304088867051334,16,3,6.060671834029333,1
38,36.43640625331446,7,0,7.019703342072374,0
64,68.65700805039948,11,4,8.047302210953182,1
51,82.21506344829284,11,4,4.418014096746411,1
48,75.10369947607887,5,2,6.185651209774652,0
69,81.68955049714575,3,4,5.950141299012999,0
42,55.76220937603515,13,4,5.213304980742991,1
29,50.66762063648709,11,2,4.6270706103529795,0
18,45.26197295536402,13,2,8.208010125751386,1
39,58.88207066772809,7,2,5.526069819434924,0
57,58.42818408062361,6,4,2.5652050931721053,0
54,64.13355257078233,13,3,1.0,0
64,57.41405085928984,9,4,6.908351544599143,1
18,57.32744540546457,6,3,4.139349845691527,0
18,44.46611894055712,10,5,4.69561278594125,1
59,78.83238027102982,5,3,5.815687890314548,0
59,61.53036124487423,16,4,9.921624940842062,1
38,56.51112131429436,10,1,7.707497385513607,1
32,45.051414935015906,6,2,4.5465979638301155,0
34,33.36173779217828,7,1,6.4614546799620785,0
39,86.15928385098687,12,6,3.7953829605169367,1
55,71.09277416263615,8,4,6.547717932803111,1
52,27.52164314860066,13,1,3.354691089218476,0
62,75.26284601419314,12,0,5.365249964236074,0
33,78.44962340466219,11,5,5.431923553368824,1
25,62.48752244601859,11,2,2.8968763777874114,0
64,91.96221791503518,10,2,3.8229851824975594,0
34,64.33439284245766,11,4,1.0,0
34,31.663529441016202,4,4,4.241548933988095,0
43,67.30338002096642,9,2,7.231144686859544,1
30,64.89794603425459,11,3,8.997813782398303,1
34,47.9340630244369,6,5,7.983340305366743,1
55,71.4711767375485,18,1,4.228583565847559,1
34,26.64669467618276,15,3,4.986247426459456,1
65,79.81133654885579,11,7,4.857542019735914,1
31,42.437565927890944,12,1,4.580974205998238,0
62,40.30107749765935,10,5,6.948638004949556,1
23,57.72350455385046,6,2,3.897113236312902,0
52,68.65945856087271,14,0,7.904794515922875,1
63,63.27848127186859,9,1,5.277486529882658,0
31,45.146816684552434,14,3,2.668091736165475,1
64,49.87821417616223,14,2,4.80557874687369,0
25,37.33915305245076,7,3,5.958041262893198,0
32,55.506401967402596,10,4,6.953862910095054,1
44,81.50042429021819,6,2,6.508453709770578,0
30,59.91474124712248,11,2,4.367520356048097,1
66,77.18828509518906,10,2,3.963101166175552,0
48,89.10802675452383,12,0,8.460937068131226,1
52,48.23962961926066,11,3,5.053064720662159,0
23,56.26853493889271,8,4,2.7327074609069695,1
22,103.4238572212499,12,6,3.829173155181504,1
39,88.8868682395989,11,6,1.0758753971612234,1
66,26.55190948375295,6,5,1.7423645889842403,0
40,67.74296632121813,18,4,3.9404066274999052,1
42,60.01119984679391,9,3,3.408566988636088,0
51,76.52906221717525,8,4,3.6268735599207655,0
43,45.10042465029889,12,3,6.540482915571419,1
64,43.207832559186556,12,4,6.748201470910445,1
22,46.47858569412781,10,2,2.670705589408921,0
43,48.561429076031345,13,2,8.783077996843838,1
37,76.30648333618029,14,0,5.201292895860342,1
23,36.375976537022396,11,1,5.015581263502358,0
23,47.54772200081362,7,2,3.416136008617932,0
